name_speaker,datetime,topic,text
CASTELLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Il Ministro dell'interno, cioè, dice che esistono dei contratti di fatto tra giornalisti e procure per propalare notizie riservate. Lo dice in Parlamento il Ministro dell'interno, per cui chiederò, nella prima riunione utile della Commissione giustizia, che, prima di andare avanti nell'esame del disegno di legge Mastella, venga convocato il ministro Amato a riferire più compiutamente su cosa intendeva dire. Credo sia suo dovere in questo momento rivelare chi sono i giornalisti che hanno fatto a lui tali dichiarazioni. Egli è un pubblico ufficiale e ha ricevuto notizia di reato: non può fermarsi ad una dichiarazione di questa natura. Ciò rivela quale sia l'inquinamento che oggi vige nelle procure italiane."
CASTELLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Cosa c'entra ciò con il disegno di legge Mastella? C'entra, signor Presidente, perché oggi l'unico strumento innovativo che il Parlamento ha introdotto per porre un freno a questo mal costume è il decreto legislativo sulle procure. Oggi finalmente - ed è già legge - abbiamo un procuratore capo responsabile di quanto accade. Credo che se la maggioranza vuole abrogare questa norma, che - ripeto - oggi è l'unico strumento efficace che abbiamo posto in essere per frenare questo scandalo, si assume una responsabilità enorme. Su questo dobbiamo meditare tutti perché si tratta di una questione che travalica il confronto tra maggioranza e opposizione."
CASTELLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Per questo motivo le chiedo, signor Presidente, che, proprio come segnale politico della volontà del Parlamento di fare chiarezza sugli scandali, il disegno di legge Mastella venga cancellato dal calendario."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Ne ha facoltà.
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, ho da aggiungere, rispetto al ragionamento che ha proposto il Presidente del mio Gruppo, solo una questione in merito al calendario che ella ha illustrato all'Assemblea."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Ella ha ipotizzato come riserva la prima settimana di agosto, in caso possa servire. In pratica ha detto questo: se dovesse servire al Senato potremmo utilizzarla."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Immagino che, alla base del suo ragionamento, vi sia la necessità di utilizzare il tempo che ci separa dall'inizio delle ferie estive per quei provvedimenti che i due rami del Parlamento possono trasformare in legge."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Nel calendario proposto vi è un provvedimento che forse corre il serio rischio di non essere trasformato in legge: faccio riferimento a quanto lei ha detto sulla ricostituzione della Commissione antimafia e cerco di spiegarmi in breve.
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"La Commissione antimafia probabilmente non lavorerà ad agosto, anche se il Parlamento entro la fine del mese di luglio dovesse approvare il provvedimento che la istituisce."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Vi sarà sicuramente, alla luce del dibattito che si è svolto in Commissione affari costituzionali, un'accesissima discussione su uno dei punti della legge, l'articolo 4, che prevede la possibilità - per la prima volta, mi si dice - che i membri della Commissione antimafia, con una maggioranza particolare, possano addirittura autorizzare provvedimenti di arresto, pedinamenti ed intercettazioni di soggetti terzi."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Nell'esame del provvedimento, tale articolo ha scatenato apprezzamenti non propriamente positivi da parte di tutti i membri della Commissione. Oggi abbiamo registrato un' dovuta alle dimissioni del presidente Mancino per l'alto incarico al quale è stato chiamato dal Parlamento; lo stesso relatore del provvedimento ha sollevato perplessità sull'articolo; il ministro Amato in Commissione lo ha fatto - mi scusi il linguaggio non propriamente adatto ad un'Aula parlamentare - letteralmente a pezzi: credo che probabilmente su questa legge ci sarà la , in omaggio al bicameralismo."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Chiedo allora se sia il caso di anticipare, come mi pare di aver capito, addirittura al 18 luglio la discussione sulla costituzione della Commissione antimafia, anziché procedere su provvedimenti che magari siamo certi di poter condurre in porto entro la fine del mese."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Credo che su tale questione sia necessaria molta prudenza, perché prima di poter approvare incondizionatamente il provvedimento nel testo trasmesso dalla Camera è necessario approfondire che cosa vuol dire quella norma."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Per questo motivo propongo allora o di scalendarizzare il provvedimento dalla sessione che si conclude con il mese di luglio o di spostarlo all'ultimo punto, perché penso che in Commissione avremo bisogno almeno dello stesso tempo utilizzato alla Camera dei deputati, dove ci sono state due settimane di lavori parlamentari in Commissione. ."
ZANDA,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Ne ha facoltà.
ZANDA,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, prendo la parola soltanto per dirle, a nome del Gruppo dell'Ulivo e credo di tutta la maggioranza, di aver apprezzato in modo particolare il calendario dei lavori del Senato che lei ha comunicato per l'ultima fase di questa sessione parlamentare."
ZANDA,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Intendo soprattutto darle atto, con molto apprezzamento, dell'allungamento dei tempi per la discussione, a favore, in particolare, dei parlamentari dell'opposizione. Ieri in quest'Aula si è dibattuto incidentalmente, a fine seduta, su questo argomento; le do atto volentieri che, con la sua decisione di oggi, viene ulteriormente estesa la possibilità di discussione in questa Assemblea."
ZANDA,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Voglio quindi comunicarle, a nome di tutti i Gruppi della maggioranza, che riteniamo necessario che i nostri lavori procedano secondo le indicazioni da lei date in apertura di seduta."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Ne ha facoltà.
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, prendo atto - credo con la condivisione dei colleghi della Casa delle Libertà - degli sforzi da lei compiuti sia in Conferenza dei Capigruppo sia in occasione della lettura dell'ultima formulazione, per addivenire ad un calendario condiviso all'unanimità."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Alcuni punti sono stati portati avanti in maniera soddisfacente, altri hanno trovato un freno in alcune esigenze del Governo e della maggioranza, che noi però non condividiamo."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Quanto al cosiddetto disegno di legge Mastella, nel corso della Conferenza dei Capigruppo mi sono fatto carico, a nome della nostra coalizione, di prevederne addirittura la cancellazione dal calendario dei lavori, in quanto ritenevamo che su un argomento così delicato (che prevede la quasi sostanziale cancellazione di un'importantissima e strutturale riforma dell'ordinamento giudiziario, che peraltro è per buona parte già in vigore) occorresse che la Commissione giustizia esaurisse nei tempi canonici i propri lavori, tempi che noi individuiamo, secondo il Regolamento, in sessanta giorni."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Ora, noi prendiamo atto del suo sforzo, ma non possiamo fare a meno di interrogarci, dal momento che in Aula ella ci ha informato che tale argomento sarebbe inserito in un eventuale calendario della prima settimana di agosto, ove il Senato dovesse riunirsi in quella settimana. In questo trovo un passo in avanti, sicuramente; ma, nello stesso tempo, mi si consenta, signor Presidente, anche un pizzico di contraddizione. Infatti, se la prima settimana di agosto dovesse essere destinata, , all'analisi di provvedimenti urgenti e indifferibili, tali da indurre questo ramo del Parlamento a lavorare anche ad agosto (e noi non ci sottrarremmo a questo compito, naturalmente) lo si dovrebbe fare per argomenti relativi alla decretazione d'urgenza, a modifiche di testi legislativi trasmessi dalla Camera dei deputati; ad esigenze cioè che, anche se da noi non condivise nel merito, dovessero sostanzialmente obbedire a motivazioni di carattere legislativo e quindi istituzionale. Così non è; quindi, pur prendendo atto e riconoscendo alla Presidenza di aver compiuto il massimo degli sforzi per venire incontro a questa nostra richiesta, mi permetto di insistere, sul suo accoglimento."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Nello stesso tempo, non posso non condividere gli interventi dei colleghi della Casa delle Libertà che mi hanno preceduto in ordine all'esigenza di dare più tempo e spazio al dibattito relativo al decreto Bersani."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, si tratta davvero di una manovra non soltanto finanziaria ma ordinamentale, che tocca l'impianto delle libere professioni, del commercio, dell'industria, dell'agricoltura, del settore immobiliare. Siamo di fronte ad una serie di scioperi dichiarati, alcuni dei quali in corso, che stanno quasi spaccando il Paese. È in corso lo sciopero degli avvocati; vi è stato lo sciopero dei taxi; vi sono altri scioperi e agitazioni proclamati dalle farmacie; vi è un terreno in ebollizione che, secondo noi, è segno di un malcontento che dev'essere attenzionato e sul qualche occorre svolgere una riflessione massima da parte del Governo e di questa opposizione, che si sta muovendo con responsabilità ascoltando anche i rappresentanti di queste categorie."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"A questa opposizione non sfugge il senso della positività di alcune norme relative alla liberalizzazione, perché queste andavano nel senso della nostra ottica politica, ma riteniamo che il senso della liberalizzazione si sia perso. Si è inteso intervenire soltanto su alcuni settori e non su altri; non si è seguito l della concertazione; si sono adottate procedure d'urgenza e alcune categorie si sono viste imporre norme già vigenti senza mai essere state consultate."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Si nasconde dietro il tema della liberalizzazione il vero senso della manovra, con la quale sostanzialmente si istituisce un grande occhio, un grande controllo sulla libertà dei cittadini attraverso una pseudoschedatura che riguarda tutti i movimenti finanziari dei cittadini stessi e che tende a creare un archivio che sfuggirà alle esigenze di tutela della . A tal riguardo, l'audizione odierna del Presidente dell' sulla  è stata interessante ed egli si è riservato di far avere alla Commissione che lo ha ascoltato delle riflessioni da noi ritenute importanti."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"È un provvedimento strutturale forte, un provvedimento non soltanto finanziario, ma che interviene in tutti i settori dell'economia ed anche della società civile. Ritenevamo che occorressero dei tempi maggiori, così come richiesto dai colleghi Matteoli e Castelli."
SCHIFANI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Non posso dunque che associarmi alle loro richieste ed insistere sulla richiesta di cancellazione del provvedimento dal calendario sia pure formale, perché mi rendo conto che la sua proposta è con tanti se (se si terrà Aula la prima settimana di agosto ed altro). Insisto per un atto di chiarezza, signor Presidente, in modo tale che tutti si sappia che di questo disegno di legge si riparlerà alla ripresa dei lavori, allorquando la Commissione avrà serenamente esaurito il tempo assegnatole per esaminare questo testo."
CUTRUFO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Ne ha facoltà.
CUTRUFO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor presidente, intervengo per ribadire la nostra perplessità per un calendario dei lavori che presenta degli impegni e dei pesi un po' squilibrati verso l'ultima, presunta, settimana (tranne un eventuale prolungamento di cui si sta parlando). I provvedimenti in questione riguardano questioni centrali, interessi non soltanto di categorie o di cittadini abbienti di questo Paese. Il provvedimento Bersani, purtroppo, danneggia cittadini che tutto possiamo definire tranne che abbienti e tocca interessi diversi."
CUTRUFO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Ciò avviene proprio all'inizio dell'estate, quando sembra non si voglia dare capacità di reazione né alle due Camere né ai partiti politici che sono interlocutori di queste categorie e di questi cittadini. È consigliabile eventualmente anticipare alla penultima settimana alcuni argomenti di questo peso, così da poterli dibattere con serenità in questo ramo del Parlamento, e diluire gli impegni magari anche nella prima settimana di agosto."
CUTRUFO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Voglio anche ricordare coloro i quali spesso sono dimenticati. Dopo tanto tempo si è dibattuto di provvedimenti che riguardano la popolazione nelle carceri italiane e che magari, per un'urgenza o per un'altra, vengono sottovalutati. Proprio alle porte dell'estate, il periodo peggiore che debbono sopportare questi cittadini che hanno sbagliato e che stanno pagando, per questo tipo di urgenze il Parlamento forse gli volta ancora le spalle. Perché, dunque, non rinviare qualcosa a settembre, come, ad esempio, proprio il disegno di legge sull'ordinamento giudiziario, lasciando che questo faccia il suo corso nella Commissione, e non occuparci di questo settore, pensando ai più deboli? Perché non dedichiamo una o due sedute a questo problema per risolverlo finalmente?"
CUTRUFO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Queste sono alcune delle valutazioni che ci convincono ad essere contrari alla proposta di calendario in esame.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Colleghi, cerchiamo di organizzare bene i nostri lavori."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Sono state specificate alcune richieste di modifica dello schema di calendario dei lavori. I senatori Pastore, Matteoli, Castelli, Cutrufo e Schifani mi pare siano concordi nel chiedere il rinvio alla ripresa dei lavori, dopo le ferie estive, della discussione del disegno di legge cosiddetto Mastella."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"C'è poi una seconda richiesta di modifica che specifico chiaramente. Pur riconoscendo alcuni dei Capigruppo dell'opposizione che si è fatto un qualche sforzo per allargare i tempi della discussione in Aula sul cosiddetto decreto Bersani e sul Documento di programmazione economico-finanziaria, si pone il problema di un allargamento ulteriore."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Non voglio togliere forza a questo argomento, perché se penso al Documento di programmazione economico-finanziaria, con il suo contenuto strategico, che prefigura poi la finanziaria, concludo che più si discute e si approfondisce, meglio è. Tuttavia, il decreto Bersani e il DPEF contengono, oltre ad alcune modifiche strutturali richiamate, anche misure che toccano l'immediatezza dell'azione di Governo."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Procederemo pertanto in rapporto a quanto farà l'altro ramo del Parlamento e alla data di scadenza del decreto. Evidenzio intanto lo sforzo compiuto di prevederne la discussione in Assemblea per un giorno e mezzo, non uno soltanto, anche se mi rendo conto che rispetto alla richiesta ultima, avanzata dal presidente Matteoli di tre giorni almeno, si tratta della metà del tempo. Inoltre, sottolineo che la 5 Commissione permanente, con il concorso delle altre tre Commissioni coinvolte (giustizia, industria e finanze) ha dato luogo ad un dibattito ripetuto, lungo e che tali Commissioni possono disporre di due settimane ancora per discuterne e per presentare alla 5 Commissione permanente espliciti emendamenti da valutare."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Non è che non capisca le vostre ragioni. Vi assicuro che se intravedessi la possibilità di ampliare ancora di più questo dibattito lo farei volentieri. Vi è, però, anche il problema dell'operatività e della efficacia delle nostre discussioni rispetto alla soluzione dei problemi. Questa è la seconda questione."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Circa la terza - toccata dal senatore Quagliariello - mi rifaccio anche al merito delle motivazioni di chi ha più richiesto di rendere operativa l'innovazione della legge operante da marzo sui problemi delle nuove tecnologie applicate agli animali ed ai vegetali, tecnologie che toccano proprio il cuore della vita e dello sviluppo; chi ha posto quel problema ha chiesto che sia possibile svolgere un dibattito parlamentare."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Il problema di sostanza è che prima del 24 luglio ci sia una discussione e si ascolti il Governo, perchè poi, dal 24 luglio, diventa operativa la decisione presa dal Parlamento europeo, messa all'ordine del giorno della riunione del Consiglio dell'Unione del 24 luglio dalla Presidenza finlandese. Ebbene, non mi sembra vi sia un contrasto sostanziale su questo aspetto."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Credo pertanto possa essere collocata operativamente questa ipotesi lavorativa nella settimana che ho indicato. Se vado errato correggetemi, ma anche gli stessi senatori D'Onofrio e Buttiglione avevano proposto, nel rapporto con la Presidenza e con gli altri Gruppi e all'interno della Commissione in cui ha avuto luogo la discussione, che fosse prevista questa possibilità prima del 24 luglio. Quindi, la sostanza mi pare rispettata."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Il presidente Castelli, invece, chiede un'iniziativa sull'organizzazione dei lavori e dice: se si prevede la prosecuzione dei nostri lavori nella prima settimana di agosto, ragioniamo sulla possibilità di alleggerire l'impegno previsto per l'ultima settimana di luglio poiché la pesantezza del lavoro parlamentare, articolato dal lunedì al sabato, impedisce il rapporto politico con gli ambienti e con le forze che si rappresentano. Il problema è che io oggi non sono in grado di dare una risposta al riguardo e non credo che in questo momento mi possa aiutare nemmeno una dichiarazione del Governo."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Quanto al problema posto da ultimo dal senatore Cutrufo, circa la discussione che si è aperta presso l'altro ramo del Parlamento in particolare sul tema dell'indulto (su cui faremmo bene a non alzare i toni), credo dovremo vedere, nel rapporto con la Camera, quali sono le ipotesi di operatività possibili, reali. Il chiarimento in queste ore, domani, dopodomani con la Camera, anche per valutare i tempi di conclusione del loro lavoro, mi impedisce di proporvi ora di decidere in una certa maniera. Non c'è dubbio, però, che, appena chiarito con la Camera il problema della durata e dell'impegno possibile nella prima settimana di agosto, possa decidere nei prossimi giorni di riunire la Conferenza dei Capigruppo per parlare di questo e proporre qualche aggiustamento."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Credo quindi che, da parte mia, in particolare su quest'ultimo problema, non sia serio assumere un impegno, pur comprendendone le motivazioni, come ho detto al senatore Castelli questa mattina. Ribadisco che, nel giro di un paio di giorni, va risolto il problema anche nel rapporto con la Camera dei deputati e con il Governo."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Con quest'ultima precisazione, che può consentire uno spazio di riflessione ulteriore e chiarito il problema della settimana in più, io vi inviterei ad approvare questo schema di calendario perché lo sforzo che si poteva fare è stato fatto. Questa è la mia convinzione."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Senatore Storace, lei ricordava che è in corso un dibattito in Commissione sul disegno di legge concernente l'istituzione della Commissione antimafia."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, «dibattito» è una parola gentile se si considera il testo che ci è pervenuto dalla Camera dei deputati. Credo che dovremmo impegnarci molto; non voglio interpretare le parole del relatore, ma sono convinto che questa sia una questione che non si può esaurire né in una settimana in Commissione e nemmeno in Aula e sicuramente, penso, non nei termini approvati dalla Camera."
STORACE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Quindi, questo testo non diventerà legge - secondo me, ma chieda anche ad altri colleghi - entro l'inizio dell'estate; pertanto, avremo più tempo per discutere di altre questioni."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"A questo proposito, ascolterò il Presidente della 1 Commissione permanente, per sapere come procede il dibattito e stabilire quali decisioni assumere seguito."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Queste erano le spiegazioni doverose da fornire all'Aula, per fare in modo che, con quella apertura e con la possibilità di ridiscutere taluni aspetti, si possa pervenire all'approvazione della proposta da me avanzata."
CALDEROLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Ne ha facoltà.
CALDEROLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, con il mio breve intervento spero di dare un contributo per risolvere i problemi di tutti, perché non si può nascondere che ci troviamo in questa situazione per il fatto che, per un certo periodo, l'attività del Governo, dal punto di vista legislativo, non è stata esagerata e l'attività del Parlamento è stata francamente nulla. Ho visto, nei giorni scorsi, che il collega Pianetta le ha inviato una lettera per poter restituire lo stipendio, proprio a causa dello scarso lavoro che abbiamo svolto."
CALDEROLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Dunque, trovandoci di fronte a un intasamento tra la fine di luglio e l'inizio di agosto, credo si possa trovare il tempo per discutere con i tempi necessari qualunque tipo di provvedimento. Lei, signor Presidente, è sicuramente un esperto del mondo del lavoro, quindi potrà comprendere il mio discorso; il congedo ordinario, così come il periodo della sospensione estiva, avviene in funzione del lavoro svolto, ma, se noi dovessimo considerare il lavoro svolto, credo che i senatori non avrebbero diritto al congedo ordinario."
CALDEROLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Propongo dunque che, nel mese di agosto, se vi sono provvedimenti importanti da discutere, li si discuta e si torni qui a lavorare."
CALDEROLI,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Ognuno di noi ha famiglia; personalmente ho avuto la fortuna di perderla recentemente, non per fatti tragici ma per un colpo di fortuna, e quindi ritengo che si debba venire in Senato a lavorare.  ,  ."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Senatore Calderoli, anzi vice presidente Calderoli, la ringrazio per l'aiuto. Il problema della difficoltà di avvio dell'azione di Governo può esserci anche stato, ma ora siamo già nel pieno dei lavori. Io ho proposto di continuare la prima settimana di agosto, o meglio ho espresso una disponibilità del Presidente a verificare, nel più breve tempo possibile, la possibilità di lavorare anche in tale periodo."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Sono convinto che non vi sia un solo senatore che, dinanzi a fatti straordinari si tiri indietro dall'impegno in agosto o in qualsiasi altro mese dell'anno. Per ora ragioniamo sulla prima settimana di agosto e vediamo, anche sulla base della proposta che ho avanzato, quali spazi possiamo conquistare."
PASTORE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Ne ha facoltà.
PASTORE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, intervengo per un chiarimento sull'istituzione della Commissione d'inchiesta sul fenomeno della mafia. Non ho infatti ben compreso le determinazioni che ha illustrato prima, dal momento che il testo del disegno di legge riporta «approvato dalla Camera dei deputati», ma non specifica se ultimato o meno in Commissione. In Commissione vi sono questioni molto rilevanti che investono profili di costituzionalità sui quali, tra l'altro, si è pronunciato oggi, in maniera indiretta, il Ministro dell'interno, da costituzionalista e non da Ministro; il dibattito in Commissione ha riguardato anche questi punti."
PASTORE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Credo pertanto sia opportuno inserire «ove ultimato dalla Commissione», oppure espungere il disegno di legge dal calendario perché, in effetti, vi è un articolo 4 che sembrerebbe attribuire alla Commissione poteri giudiziari anche incidenti sulle libertà individuali, sulle libertà di comunicazione ed altro, che molti di noi sono convinti che la Commissione d'inchiesta non abbia e non possa avere. Si tratta di un tema che stiamo affrontando."
QUAGLIARIELLO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,Domando di parlare.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Colleghi, qui stiamo lavorando, per favore."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Senatore Quagliariello, ha facoltà di parlare."
QUAGLIARIELLO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Signor Presidente, intervengo solo per una precisazione, d'altra parte credo implicita nelle sue parole. Le avevo già dato atto, e torno a farlo, che le sue considerazioni rispetto alla data di discussione del VII Programma quadro di attività comunitarie di ricerca e sviluppo tecnologico sono assolutamente condivisibili e congrue. Vorrei però che mi chiarisse un punto, ossia se le mozioni che sono state presentate su questo argomento - quelle del senatore Buttiglione, anzitutto, e poi quelle del senatore Mantovano e mia - sono implicitamente connesse alla discussione prevista per la giornata del 19."
QUAGLIARIELLO,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,La ringrazio per il chiarimento.
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Senatore Quagliariello, credo che quel giorno ascolteremo il Governo, il quale verrà a riferire sul punto perché all'incontro del 24 sarà a rappresentarci e la presentazione di mozioni o documenti che si debbono votare mi pare non sia in discussione. Voi le avete già presentate, le riprenderete, ce ne saranno anche altre e si voteranno. Quindi, non mi pare vi sia un problema."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Il senatore Pastore, poi, se ho ben capito, propone di legare la ricostituzione della Commissione antimafia, quanto meno nei tempi, al lavoro della Commissione. Decideremo quando voteremo la proposta del senatore Storace; mi pare sia una richiesta razionale."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"In conclusione, con la proposta dei senatori Pastore, Matteoli, Castelli, Cutrufo e Schifani si propone di rinviare a settembre la discussione del cosiddetto disegno di legge Mastella."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Metto pertanto ai voti la proposta di modifica del calendario dei lavori dell'Assemblea, avanzata dal senatore Pastore e da altri senatori."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Essendo incerto l'esito della votazione, dispongo che la stessa venga effettuata mediante procedimento elettronico. ."
PRESIDENTE,11/07/2006,Ripartizione dei tempi per la discussione del DPEF,"Invito i senatori segretari a controllare se vi sono luci accese a cui non corrispondono senatori presenti. Colleghi, procediamo con ordine! ."
PRESIDENTE,11/07/2006,Non è approvata,. .
PRESIDENTE,11/07/2006,Non è approvata,"Colleghi, vi assicuro che, vista dalla mia posizione, non è una scena esaltante. Non è che non sia abituato, intendiamoci, ma cerchiamo di regolarci meglio."
PRESIDENTE,11/07/2006,Non è approvata,"Presidente Matteoli, lei ha proposto di approvare un elenco di Commissioni d'inchiesta. Non credo che riusciremo a concludere tutti gli argomenti nei prossimi giorni, ma sicuramente procederemo insieme nella deliberazione della istituzione di queste Commissioni. Prego gli Uffici di preparare in merito un elenco, che - se lei è d'accordo, senatore Matteoli - non sottoporrei a votazione, dal momento che concordo con lei."
PRESIDENTE,11/07/2006,Non è approvata,"Senatore Quagliariello, la prego di precisare bene la richiesta di modifica da lei avanzata."
QUAGLIARIELLO,11/07/2006,Non è approvata,"Presidente, chiedo semplicemente che le mozioni presentate dal senatore Buttiglione e dal senatore Mantovano unitamente al sottoscritto vengano inserite sin d'ora nell'ambito del dibattito che si svolgerà il 19 luglio, perché riguardano lo stesso argomento su cui il Governo rilascerà le proprie comunicazioni."
PRESIDENTE,11/07/2006,Non è approvata,"La discussione è legata alle dichiarazioni del rappresentante del Governo, che verrà a parlare della scadenza del 24 luglio, delle posizioni che ha già assunto l'Esecutivo e di ciò che intende fare. Nessuno intende vietare la possibilità di discutere e mettere in votazione le mozioni che verranno presentate in Aula a conclusione del dibattito. Non mi pare che vi siano contrasti su questo aspetto."
PRESIDENTE,11/07/2006,Non è approvata,"Lei desidera che si proceda comunque ad una votazione per stabilire che quelle mozioni, già presentate dopo la discussione in Commissione, siano dichiarate ammesse o ammissibili? È così?"
QUAGLIARIELLO,11/07/2006,Non è approvata,"Signor Presidente, la domanda che pongo è la seguente: la discussione di quelle mozioni che, come ho detto, sono inerenti alla materia su cui il Governo verrà a riferire in Aula, può essere già calendarizzata per il 19 luglio, oppure è necessario ripresentare quelle mozioni dopo le comunicazioni del Governo? Le chiedo semplicemente la calendarizzazione delle nostre mozioni."
PRESIDENTE,11/07/2006,Non è approvata,"Ma chi vi impedisce di ripresentare quelle mozioni dopo le comunicazioni del Governo? Non riesco a capirlo. Comunque, senatore Quagliariello, vuole procedere ad una votazione sul punto?"
QUAGLIARIELLO,11/07/2006,Non è approvata,"No, signor Presidente, la ringrazio per il suo chiarimento; ripresenteremo le mozioni alla fine della discussione."
PRESIDENTE,11/07/2006,Non è approvata,"La ringrazio, senatore Quagliariello."
