name_speaker,datetime,topic,text
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Tuttavia, ad ulteriore garanzia degli aspetti inerenti la sicurezza della navigazione e della salvaguardia della vita umana in mare, considerando che la società concessionaria deve subentrare anche nell'intestazione della licenza relativa alle apparecchiature radioelettriche di bordo, garantendone il buon funzionamento, il Ministero sta valutando l'ipotesi di sottoporre ad una visita ispettiva straordinaria, ai sensi di quanto previsto dall'articolo 176, comma 1, lettera , del citato codice delle comunicazioni elettroniche, da svolgersi nell'arco di sei mesi, tutte le stazioni radioelettriche di bordo delle imbarcazioni interessate dalla cessione del ramo di azienda, naturalmente esonerando quelle imbarcazioni per cui tale visita straordinaria venisse a coincidere con la visita annuale."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Qualora nel corso della suddetta ispezione emergessero delle inadempienze, il Ministero, nello svolgimento dei propri compiti istituzionali di vigilanza sull'osservanza delle condizioni delle autorizzazioni generali rilasciate sulla base del codice delle comunicazioni elettroniche, non mancherà di adottare i relativi provvedimenti sanzionatori, fermo restando l'avvio della procedura di cui all'articolo 32 del citato codice, finalizzata all'eliminazione di eventuali infrazioni e al ripristino della corretta situazione."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Si fa presente, infine, che con provvedimento del 5 luglio il termine di 60 giorni, previsto dall'articolo 25, comma 8, del codice delle comunicazioni elettroniche, entro il quale il Ministero doveva valutare la sussistenza dei requisiti oggettivi e soggettivi in merito alla  richiesta di cessione della licenza di cui trattasi, è stato interrotto, non essendo pervenuto il richiesto parere dell'ex Ministero delle infrastrutture e dei trasporti. Ciò allo scopo di evitare il prodursi del silenzio-assenso e di disporre così di tutti gli elementi di valutazione necessari."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","L'interruzione del procedimento di voltura della licenza è stata disposta fino alla data di ricezione del suddetto parere, momento dal quale il Ministero disporrà di un termine brevissimo (praticamente altri quattro giorni) per completare l'istruttoria sull'istanza dì cessione, atteso che il citato articolo 25, comma 8, prevede che il termine possa essere interrotto una volta sola."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","La ringrazio, signor Sottosegretario, dello sforzo che ha compiuto e il mio non è un ringraziamento formale, anche se con questo non intendo esprimere alcun giudizio di merito sulla vicenda, come eventualmente potrà fare la senatrice De Petris."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Domando di parlare.
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Ne ha facoltà.
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Signor Presidente, ringrazio il sottosegretario D'Andrea, che oggi si è mostrato disponibile a venire in questa sede a rispondere al posto del Sottosegretario competente."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Certamente sono un po' preoccupata della risposta del Sottosegretario, perché se da una parte siamo confortati nel fatto che il 5 luglio è stato interrotto il termine dei sessanta giorni per evadere la pratica ed esprimere poi il parere finale per la voltura della licenza, in attesa del parere del Ministero dei trasporti, dall'altra, dalle premesse fatte, in particolare la circostanza che non è stata riscontrata nei fatti l'idoneità, o almeno una preventiva idoneità, della società ITS a subentrare nella licenza Telecom, emerge un quadro che ci preoccupa moltissimo."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Vorrei ricordare brevemente al Governo, e poi arriverò a chiedere un impegno più determinato sul punto, che qui stiamo parlando di un servizio di grande interesse pubblico, non di qualche cessione di ramo di azienda del tutto privata che la Telecom, tra l'altro, in questi anni ha continuato a reiterare. Stiamo parlando di un servizio che è svolto in base alla convenzione SOLAS per la salvaguardia della vita umana in mare."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Quindi, sono per la verità anche molto meravigliata che le valutazioni in oggetto si limitino nei fatti soltanto a verificare se l'azienda e la società che subentra è iscritta alla camera di commercio e ad accertare la presenza dei soliti certificati antimafia, senza prendere in considerazione che questa società è stata costituita peraltro da pochissimo tempo e con un capitale sociale abbastanza esiguo."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Non ci rassicura assolutamente che venga data una valutazione positiva del fatto che la società ITS possa svolgere l'attività, in quanto si verifica la cessione sia degli apparati elettronici, sia del personale, ereditati dalla Telecom, perché purtroppo in questi anni abbiamo assistito, in occasione delle varie operazioni di cessione di rami d'azienda da parte della Telecom, alla liquidazione del personale nel giro di pochissimo tempo. Peraltro, signor Sottosegretario, vorrei ricordare che si tratta, come anche lei ha sottolineato nella sua risposta, di un personale ad altissima specializzazione per il quale però, nel passaggio all'ITS, non vi è alcuna garanzia di permanenza. Questo aspetto non riguarda soltanto un giusto problema di salvaguardia del personale, ma anche l'affidabilità del servizio e come esso possa essere gestito da parte della ITS."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Non mi ritengo quindi soddisfatta della risposta e, dal momento che per fortuna è stato sospeso il termine di sessanta giorni, chiedo ancora una volta al Governo, in particolare al Ministero dei trasporti, cui l'interrogazione è rivolta, che siano davvero effettuate tutte le verifiche necessarie circa l'effettiva possibilità che questa società fornisca il servizio. Io onestamente ritengo che ciò non sia possibile e mi auguro che non si esegua solo una verifica formale dei requisiti minimi di legge, ma che ci si renda conto che abbiamo a che fare con un servizio pubblico."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Chiedo ancora una volta che ci si adoperi affinché questo servizio, così importante in Italia, rimanga affidato ad una società altamente specializzata, e mi auguro che i Ministri competenti si attivino in tal senso."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Domando di parlare.
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Ne ha facoltà.
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Signor Presidente, ringrazio il rappresentante del Governo, il sottosegretario D'Andrea, per la puntualità e la diligenza con cui ha ricostruito la vicenda della cessione di questo ramo d'azienda."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","L'obiettivo dell'interrogazione e la motivazione che mi avevano indotto a presentarla erano sostanzialmente quelli di ottenere un pronunciamento da parte del Governo sul merito di una scelta organizzativa di un servizio delicatissimo, qual è la salvaguardia della vita umana in mare."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Infatti, è già paradossale che, dal punto di vista tecnico-giuridico, una società possa gestire un servizio di questo genere purché iscritta alla camera di commercio e con requisiti finanziari di dubbia portata (sono società con capitale di 120.000 euro, di cui 20.000 versati), ma la cosa più importante è che i requisiti tecnici richiamati dal Sottosegretario vengono considerati esistenti per il semplice fatto che avverrebbe il trasferimento delle apparecchiature da Telecom a ITS."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","È evidente che l'organizzazione di un servizio così delicato non consiste soltanto nella disponibilità di attrezzature, ma proprio nell'organizzazione e gestione del  di un servizio particolarmente delicato, considerato che prima delle privatizzazioni e del passaggio a Telecom era un servizio dello Stato, come peraltro è un servizio pubblico quello per la sicurezza in volo."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Pertanto, nel considerare che da una parte c'è un problema rilevante di dispersione di un patrimonio di conoscenze tecnologiche, organizzative e professionali, che avviene attraverso questa cessione di ramo di azienda da Telecom a ITS, e che quest'ultima, pur essendo un'azienda specializzata in , non ha i requisiti per gestire un servizio del genere, la preoccupazione ulteriore è legata al fatto che si avrebbe la dispersione di queste 76 persone ad altissima qualificazione, che intervengono su tutto il territorio nazionale, in parte consistente a Roma ma anche in tante altre città e porti del Paese. Con ciò si corre il rischio di un abbassamento del livello del servizio di tutela e di salvaguardia della vita in mare, un rischio che ritengo non si possa correre."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Pertanto, pur apprezzando l'interruzione di termini per consentire un ulteriore approfondimento, chiedo che esso non si limiti alla valutazione tecnica della cessione del ramo di azienda, in quanto già sarebbe un fatto importante che tale cessione fosse collegata alla garanzia del mantenimento di quelle figure professionali e professionalità nei posti e nelle attività che già oggi svolgono. Ciò offrirebbe una garanzia nel rapporto tra apparecchiature e capacità di utilizzazione delle stesse."
BONADONNA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Sarebbe soprattutto importante che in tale occasione intervenisse una direttiva, con un'iniziativa di natura politica, in base alla quale dare un'indicazione che chiarisca che un servizio di questa natura può rimanere saldamente sotto il controllo pubblico, considerato che è un servizio che riguarda la sicurezza della vita umana in mare."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Segue l'interrogazione 3-00017 sulla riorganizzazione degli uffici postali in Toscana.
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Il rappresentante del Governo ha facoltà di rispondere a tale interrogazione.
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Signor Presidente, in relazione all'atto parlamentare in esame gli interroganti, partendo dalla situazione del servizio postale in Toscana, fanno riferimento anche ad alcune questioni di carattere generale relative all'erogazione del servizio medesimo e al contratto di servizio tra il Ministero e le Poste italiane SpA."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Si desidera far presente che da un punto di vista strettamente formale gli aspetti organizzativo-gestionali di Poste italiane SpA spettano agli organi statutari della società medesima, che individua il tipo e il numero delle risorse ritenute necessarie a garantire il rispetto degli obblighi connessi alla fornitura del servizio universale assicurando, nel contempo, una gestione economica equilibrata."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","La normativa vigente - decreto legislativo n. 261 del 1999, come modificato dal decreto legislativo n. 384 del 2003 - assegna al Ministero delle comunicazioni, quale autorità di regolamentazione del settore postale, il compito di vigilare affinché i predetti obblighi del servizio universale siano rispettati."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Nel passato tale attività è stata prevalentemente finalizzata ad accertare che la qualità del servizio erogato da Poste italiane fosse rispondente ai parametri previsti nel contratto di programma che, in particolare, stabiliva gli obiettivi del recapito del corriere postale: prioritario, ordinario, posta registrata e pacchi ordinari, ed a tale proposito le verifiche effettuate hanno consentito di accertare in modo puntuale il raggiungimento o meno degli  fissati."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Una parallela, efficace azione di controllo relativamente all'accesso alla rete postale non è stata, e non è ancora possibile, stante l'indeterminatezza del criterio stabilito in proposito sia a livello comunitario, sia a livello di normativa nazionale di recepimento."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","L'obbligo di fornire il servizio universale «in tutti i punti del territorio secondo criteri di ragionevolezza» stabilito dal citato articolo 3 del decreto legislativo n. 261 del 1999 infatti, pur con l'individuazione delle «particolari situazioni delle isole minori e delle zone rurali e montane» di cui al decreto legislativo n. 384 del 2003, si è dimostrato non idoneo a consentire una oggettiva valutazione della diffusione e della razionale localizzazione sul territorio nazionale dei punti di accesso alla rete postale ed, in particolare, degli uffici postali."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Questa è la ragione per la quale il Governo, così come il Ministro ha comunicato nel corso della recente audizione presso l'8 Commissione, intende prevedere, non solo nel contratto di programma 2006-2008 attualmente in corso di definizione, ma anche in provvedimenti , impegni più stringenti per la società in termini di qualità, utilizzando indicatori oltre che per i tempi di recapito della corrispondenza - come è stato fatto sino ad ora - anche per la diffusione e l'accessibilità degli uffici postali sul territorio."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","In tale ottica si riconosce l'opportunità di promuovere un confronto, su base territoriale, con la società Poste stessa ed i rappresentanti delle istituzioni locali e dell'utenza al fine di individuare soluzioni che, pur tenendo conto del mantenimento dell'equilibrio economico, risultino adeguate alle esigenze dell'utenza nei diversi contesti e situazioni locali. A tal proposito, il Ministero ha recentemente espresso, apprezzamento per l'iniziativa della Regione Toscana, che si è mossa nel senso  indicato, promuovendo un tavolo regionale fra gli enti locali e le Poste, con l'obiettivo di ricercare soluzioni condivise e sperimentare forme innovative di presenza nel territorio del servizio postale, che potranno risultare utili anche in considerazione della definizione del nuovo contratto di programma 2006-2008."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Nel nuovo contratto di programma si intende implementare il principio dell'efficienza del servizio postale, senza però intaccare la capillare diffusione della rete postale con specifico riguardo ai centri più piccoli e alle aree disagiate, ritenendo che le chiusure di uffici non vadano acriticamente accettate quali misure di «efficientamento economico» e che, al contrario, il risparmio atteso potrebbe anche non verificarsi."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Il contratto di programma in elaborazione prevede che gli interventi di chiusura degli uffici e di rimodulazione dei loro orari di apertura al pubblico dovranno essere preventivamente sottoposti al parere delle autorità locali.
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Quanto agli specifici problemi relativi alla situazione toscana, nel 2005 la società Poste ha trasmesso all'autorità, ai sensi del contratto di programma 2003-2005 (articolo 6, comma 2), l'elenco degli uffici postali e delle strutture di recapito operanti in zone remote che non garantirebbero condizioni di equilibrio economico, di cui 6 proposti per la chiusura immediata e 16 per la chiusura nel corso dell'anno 2005, ubicati nella stessa Regione Toscana."
DANDREA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Per l'anno 2006 però la società non ha, a tutt'oggi, presentato alcun piano di interventi per cui, stando a quanto stabilito dal citato comma del suddetto contratto di programma, le chiusure e le rimodulazioni degli orari che attualmente toccano le comunità cui gli onorevoli senatori interroganti accennano, sono quelle rientranti nel piano previsto per il 2005."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Domando di parlare.
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Ne ha facoltà.
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Signor Presidente, ringrazio il sottosegretario D'Andrea per essere intervenuto nonostante le difficoltà."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","La questione di cui discutiamo oggi è saltata agli onori della cronaca poco meno di due mesi fa, con l'occupazione dell'ufficio postale di Boccheggiano da parte di cinque ultranovantenni ed è partita così la mobilitazione contro la chiusura, successivamente definita dalla stampa come «la rivolta dei nonni»."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Sabato mattina (perché la questione non è ancora chiusa), quindi appena cinque giorni fa, una lunga fila di cittadini, anche in questo caso con molti anziani provenienti dai Comuni di Civitella Paganico, di Campagnatico, di Sorano, di Montieri, hanno sfilato sotto il sole di luglio sulla Grosseto-Fano. Si tratta di piccoli Comuni montani o collinari, divisi spesso in tante piccole frazioni su di un territorio vasto come quello della Provincia di Grosseto."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Potrebbe perciò apparire una questione di limitato impatto sociale, una questione che tocca poche e specifiche realtà, ma così non è, e non unicamente perché quello che è successo nella Provincia di Grosseto, come diceva il Sottosegretario, è analogo per tante altre realtà poco antropizzate della Regione Toscana, e non solo, ma perché quelle persone pongono, attraverso la loro protesta, problemi generali di grande rilievo che toccano temi come gli effetti delle privatizzazioni di enti che erogano prodotti e servizi a forte contenuto sociale e che ci interrogano sulla capacità del pubblico di svolgere un ruolo efficace all'interno delle stesse società per azioni di cui fa parte anche quando vi partecipa in quota maggioritaria."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Soprattutto credo, signor Sottosegretario, che pongano un problema di giustizia e di equità di trattamento che investe, in questo caso, non solo i diritti delle singole persone ma anche le condizioni di vita nei diversi territori. Non è infatti possibile che ancora si determini, attraverso una progressiva riduzione dei servizi, una spinta ad abbandonare i territori aperti verso le città, con i danni sociali ed ambientali che ne derivano. Non è possibile che si lascino svanire quei valori di vita, di socialità e di comunità che ancora sopravvivono nei piccoli centri e che dovrebbero al contrario essere difesi e valorizzati, che dovrebbero rappresentare, come diceva lo stesso presidente Ciampi, la spina dorsale del nostro Paese. Si tratta di grandi questioni a cui  questo Governo, in virtù dei princìpi che lo animano, sono certo che non resterà indifferente."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Un primo segno di questa attenzione importante è venuto anche nella risposta che il rappresentante del Governo ha voluto dare all'interrogazione in discussione, soprattutto prevedendo (cito quello che ho velocemente appuntato) impegni più stringenti per Poste SpA allargando la valutazione della qualità del servizio prestato ad elementi centrali come la diffusione e la accessibilità degli uffici postali sul territorio."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","A questo punto si pone un problema di urgenza e di attesa da parte dei cittadini che aspettano una determinazione condivisa da tutti i governi di prossimità,  amministrazioni comunali e Provincia e dalla stessa UNCEM e che non possono attendere i tempi della pure opportuna e necessaria rivisitazione del contratto di programma 2006-2008: alcune questioni vanno affrontate immediatamente."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","D'altronde, nell'articolato dello stesso decreto legislativo n. 261 del 1999, cui faceva riferimento il Sottosegretario, successivamente modificato dal decreto legislativo n. 384 del 2003, vi sono già, a mio avviso, strumenti che possono consentire un intervento su Poste SpA. Il Ministero delle comunicazioni, infatti, in virtù della vigente normativa, ha facoltà di verificare il rispetto degli obblighi connessi all'espletamento del sevizio universale, nel quale sono comprese non solamente le attività di ritiro e recapito della posta, ma anche sevizi relativi agli invii raccomandati , che possono essere fruiti solamente in presenza di idonei uffici; servizi che debbono essere svolti, come recita l'articolato, senza interruzioni ed in «tutti i punti del territorio nazionale, incluse situazioni particolari delle isole minori e delle zone rurali e montane»."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Ciò che più sconcerta è la volontà manifestata da Poste SpA di porre in atto soluzioni unilaterali, senza il preventivo confronto con la Regione, che era avviato ancora prima che venissero attuati i provvedimenti del 2 giugno scorso."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Un'ultima considerazione rapidissima rispetto a una questione sollevata anche dal Sottosegretario, riguardo l'efficacia, anche economica, di questi provvedimenti. Non posso quantificare il risultato del provvedimento nel suo insieme, ma per la Provincia di Grosseto, che conosco bene, posso affermare che con dodici giornate lavorative alla settimana in più, cioè con due dipendenti in più, si risolverebbe il problema del disagio in tutta quell'area che non è assolutamente marginale, dovendo scomputare da questo guadagno anche l'effetto negativo dell'immagine che con questo provvedimento Poste SpA ha scontato."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Tutto questo per dire che mi dichiaro in parte, ma non totalmente, soddisfatto di quanto diceva il Sottosegretario, rinviando la mia piena soddisfazione a quando i cittadini (anche qui esemplifico) di Travale, di Gerfalco, di Boccheggiano, di San Giovanni, di Civitella, di Campagnatico..."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Bisogna che esemplifichi proprio al massimo, senatore Allocca."
ALLOCCA,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Sono alle ultime battute. Dicevo, quando i cittadini di quei Comuni riavranno, insieme a tanti altri Comuni che hanno subìto riduzioni, un servizio degno di tale nome, allora credo che potremo essere orgogliosi di aver compiuto un atto di giustizia parziale ma significativo."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Segue l'interpellanza 2-00021, con procedimento abbreviato, ai sensi dell'articolo 156- del Regolamento, sulla circolazione stradale nell'area flegrea."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Ricordo che, ai sensi dell'articolo 156- del Regolamento, la predetta interpellanza potrà essere svolta per non più di dieci minuti e che dopo le dichiarazioni del Governo è consentita una replica per non più di cinque minuti."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Ha facoltà di parlare il senatore Barbato per illustrare l'interpellanza.
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Signor Presidente, signor rappresentante del Governo, l'interpellanza che ho presentato riguarda l'illegittimità di un'ordinanza del Sindaco del Comune di Bacoli, che non pochi disagi sta creando alla circolazione nell'area territoriale flegrea di grande attrazione turistico-culturale."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","L'ordinanza in questione, al fine di realizzare una riduzione del fenomeno della congestione stradale nel periodo estivo, ha istituito anche per il 2006 un dispositivo di circolazione nell'area territoriale. Tale provvedimento prevede due zone a traffico limitato, per le quali è imposto un  giornaliero, ed una zona pedonale, ed in ambedue si dispone che vi sia divieto di transito per i ciclomotori e i motocicli ma, al contempo, contiene una deroga a vantaggio esclusivo dei residenti in Bacoli muniti di permesso comunale."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","L'attuale ordinanza segue una serie di atti aventi il medesimo oggetto, avverso i quali si sono costantemente impegnati avvocati, cittadini, operatori del settore turistico, chiedendone la sospensione dell'efficacia, dell'esecutorietà e comunque la nullità e disapplicazione."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","L'ordinanza del Comune di Bacoli è, infatti, palesemente illegittima e incostituzionale per molteplici motivi. Tra questi occorre mettere in evidenza la violazione e la falsa applicazione dell'articolo 7 del codice della strada per contrarietà alla direttiva dell'ispettorato generale della circolazione e la sicurezza stradale. L'ordinanza, cioè, si discosta dalle disposizioni della direttiva stessa emessa per obiettivi di ridotto disturbo della circolazione, di inquinamento e di decongestionamento del traffico."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Ancora, si deve sottolineare la violazione dei princìpi costituzionali di uguaglianza e imparzialità della pubblica amministrazione, sia per la salvezza riconosciuta a tutti i bacolesi, sia per le discriminazioni tra gli utenti di diverse categorie di veicoli, nonché fra residenti e non."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","I provvedimenti in oggetto violano, inoltre, la direttiva del Ministero dei lavori pubblici n. 3816 del 1997, disciplinante l'esonero e/o le agevolazioni di taluni utenti, nonché le disposizioni codicistiche in tema di demanio pubblico, che verrebbe, così agendo, mutato in possedimento personale ad uso esclusivo dei soli residenti."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Per tutte queste ragioni sono stati incardinati giudizi dinanzi al TAR Campania, tuttora pendenti per le questioni di merito, ed è stato inoltrato un ricorso straordinario al Presidente della Repubblica per l'annullamento dell'ordinanza sindacale, conclusosi con la pronuncia di illegittimità dell'esenzione operata."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Si registra, per di più, la mancata ottemperanza dell'ordinanza alla relazione ministeriale a firma del capo dell'ufficio tecnico centrale del Ministero delle infrastrutture e dei trasporti per la Campania ed il Molise, redatta in seguito ad ispezioni e verifiche derivate dalle decisioni del Consiglio di Stato con cui si afferma l'illegittimità, per l'estate 2006, dell'ordinanza emanata."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","A mio giudizio è inoltre da considerare che l'ordinanza del Comune di Bacoli è stata emanata senza alcun evidente riscontro di pubblico interesse, contravvenendo alla suddetta direttiva ministeriale; ledendo diritti ed interessi privati, non prevedendo percorsi alternativi di libero accesso per il raggiungimento delle mete turistiche e balneari e precludendo la crescita degli operatori turistici nonché il pieno sviluppo dell'area."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Tra l'altro, il traffico nell'area oggetto delle restrizioni, in realtà, non si è decongestionato affatto, bensì è convogliato in orari non coperti dalla tassa, creando una situazione di notevole disagio."
BARBATO,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Per tutte le ragioni che ho appena esposto, chiedo di sapere quali immediati ed urgenti provvedimenti i Ministri interrogati ritengano di adottare al fine di ripristinare la situazione   e assicurare l'ottemperanza dell'ordinanza emanata dal sindaco di Bacoli alla relazione del Ministro delle infrastrutture e trasporti che ho sopra menzionato."
PRESIDENTE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)",Il rappresentante del Governo ha facoltà di rispondere all'interpellanza testé svolta.
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Signor Presidente, al fine di poter definire l'atteggiamento del Ministero dell'interno in merito all'interpellanza presentata dal senatore Barbato, si rende necessaria una ricostruzione di una vicenda che vede appunto contrapposti in un lungo contenzioso un'associazione di cittadini e i rappresentanti dell'amministrazione del Comune di Bacoli."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","In riferimento all'interpellanza in oggetto, si rappresenta che il Comune di Bacoli già dal 2003, al fine di conseguire una riduzione del fenomeno dell'inquinamento atmosferico e di evitare situazioni di congestione della circolazione, con delibera di giunta comunale n. 329 del 17 giugno 2003, ha istituito, per il periodo estivo, un dispositivo di circolazione nell'area peninsulare del territorio comunale, prevedendo, da un lato, l'istituzione di due zone a traffico limitato (zona 1, Miseno-Miliscola, e zona 2, Marina Grande) con tariffazione degli accessi per le autovetture, minibus ed autobus, e, dall'altro, nelle medesime zone, il divieto di transito per i motocicli e i ciclomotori."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","La deliberazione della giunta comunale prevedeva, inoltre, di concedere deroghe al divieto di transito per i veicoli intestati ai cittadini del Comune di Bacoli."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Per quanto riguarda le altre categorie di veicoli, la sopra evidenziata delibera ha previsto di concedere deroghe all'accesso alla ZTL della zona 1, a titolo non oneroso, per gli autoveicoli intestati ai residenti nel Comune di Bacoli muniti di un bollino di residenza rilasciato dalla società «Flegrea Lavoro» ai fini della sosta su aree pubbliche, e alla ZTL della zona 2, a titolo oneroso, per gli autoveicoli intestati ai residenti nella medesima ZTL zona 2."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Il dispositivo di traffico ha, inoltre, previsto la concessione di deroghe al divieto di transito e di accesso alla ZTL per veicoli adibiti ai servizi di polizia, Vigili del fuoco, e della Croce Rossa, enti di pubblico soccorso, autoveicoli al servizio di persone con ridotta o impedita capacità motoria detentrici del contrassegno di cui all'articolo 12 del decreto del Presidente della Repubblica n. 503 del 1996, eccetera."
DE,20/07/2006,"Svolgimento di interpellanze e di interrogazioni(ore 10,10)","Nel settembre 2003 è stato proposto, su istanza di numerosi utenti, ricorso straordinario al Capo dello Stato avverso le organizzazioni soprarichiamate e la deliberazione della giunta comunale del Comune di Bacoli n. 392 del 17 giugno 2003, adducendo, tra i vari motivi del ricorso, la violazione dell'articolo 7, comma 9, del codice della strada e lamentando, inoltre, che la deroga a favore dei residenti doveva essere limitata a coloro che risiedono nel perimetro della ZTL e non nei confronti di tutti i residenti del territorio comunale di Bacoli."
