name_speaker,datetime,topic,text
STIFFONI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Stanti dunque la natura del provvedimento e l'eterogeneità e complessità delle disposizioni introdotte - alcune quali contenenti, addirittura, la riapertura di termini già scaduti - e non ravvisandosi quelle ragioni di straordinaria necessità e improrogabilità che dovrebbero giustificare il ricorso allo strumento della decretazione di urgenza, si rivela che, anche sotto il profilo della sussistenza dei presupposti di costituzionalità, vengono in tutta evidenza meno i fondamentali requisiti che gli articoli 76 e 77 della Costituzione richiedono per l'emanazione di atti provvisori aventi forza di legge ordinaria."
STIFFONI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Tutto ciò senza considerare, in particolare, che le disposizioni introdotte sono ritenute riconducibili alla materia ""sistema tributario e contabile dello Stato"", che l'articolo 117, secondo comma, lettera e), della Costituzione riserva alla competenza legislativa esclusiva dello Stato, trascurando, tuttavia, che sotto diversi profili potrebbero determinarsi di fatto possibili questioni circa la reale distribuzione di competenze fra Stato, Regioni ed autonomie locali, le quali richiederebbero maggiore attenzione e approfondimento."
STIFFONI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Per questi motivi, nonostante la 1 Commissione permanente abbia approvato la proposta di parere favorevole del relatore, la Lega Nord ritiene il provvedimento in esame non conforme ai necessari parametri normativi ed in contrasto con i requisiti di straordinaria necessità ed urgenza di cui all'articolo 77 della Costituzione, ed esprimerà pertanto voto contrario."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Domando di parlare.
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Ne ha facoltà.
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Signor Presidente, colleghi senatori, condivido le valutazioni con cui il relatore ha illustrato per questo decreto-legge la sussistenza dei  presupposti di costituzionalità ed urgenza. È vero che noi non ci occupiamo di logica matematica, ma anche per questo decreto, che sostanzialmente è la reiterazione di decreti precedenti - reiterazioni promosse ed approvate dal precedente Governo e dalla precedente maggioranza - ritenuti in possesso dei presupposti di costituzionalità e urgenza, vale la logica secondo la quale se A è uguale a B e B è uguale a C è evidente che A deve essere uguale a C."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Non mi meraviglia che tale logica venga invertita e che oggi, con le stesse argomentazioni con le quali nella precedente legislatura da parte di colleghi che ora sono all'opposizione si sosteneva la costituzionalità e l'urgenza di questo decreto, sostanzialmente si sostenga il contrario: fa parte del gioco dei ruoli."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Suggerirei però all'opposizione, ove avesse ancora motivazioni e legittimi obiettivi per mettere in difficoltà l'attuale maggioranza, di scegliere argomenti e temi un po' più pregnanti rispetto a quelli oggi proposti. Peraltro, si tratta di temi che hanno visto tutti noi - sia maggioranza che opposizione - impegnati in lavori di Commissione volti ad approfondire aspetti di politiche economiche e sociali legati al decreto approvato la settimana scorsa e al DPEF: temi che ci hanno visti impegnati anche in una serie di confronti con le categorie e con i soggetti sociali interessati."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Per carità, non voglio svilire il nostro lavoro, ma penso che stavamo tutti utilizzando il nostro tempo in maniera più proficua rispetto al pronunciamento sulla costituzionalità e urgenza di questo decreto."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Detto questo, davvero il senatore Villone ha esaurito gli argomenti. Nel caso dell'IRAP, si è in presenza di un tributo che, anche se assoggettato ad un pronunciamento della Commissione europea, a suo tempo accorpò altri tributi e ad essi si sostituì."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Si è altresì in presenza di un testo che alla Camera, il 29 giugno scorso, è stato integrato con alcuni emendamenti che mi pare siano sostanzialmente funzionali a rispondere alla questione aperta di una maggiorazione - quindi del pagamento dell'IRAP nella massima quota prevista - per i contribuenti di quelle Regioni il cui equilibrio di spesa sanitaria non fosse stato concordato con il Ministero e, sostanzialmente, con quelle Regioni che hanno superato il limite del ."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Da questo punto di vista, è vero che in qualche modo si è scontata, anche con la formulazione del testo, l'attesa che si è determinata nei contribuenti di quelle Regioni che secondo i giornali avrebbero probabilmente superato la quota di . La questione si è risolta positivamente per la Regione Liguria, ma non per le altre, né sembra esserlo per il futuro."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Quindi, prevedere che i contribuenti che avessero ottemperato all'obbligo entro il 20 luglio non sarebbero stati assoggettati ad un pagamento dello 0,40 per cento di indennità, mi pare sia una misura tutto sommato comprensibile. Infatti, quando si determina una situazione in cui la pubblica amministrazione non è in grado di dare certezze nel corso degli anni, è difficile che in un unico atto finale si riesca a recuperare quel rapporto corretto e di fiducia verso le amministrazioni."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Mi auguro che con questo differimento si abbia la possibilità di intervenire affinché le Regioni risolvano positivamente i propri equilibri dei conti relativi alla sanità, tenendo peraltro in considerazione il fatto che i cittadini che si troveranno a pagare l'aliquota maggiore dell'IRAP devono scontare, specialmente nel Lazio, anche un problema di conti sballati, perché derivano da una gestione non solo scriteriata, ma oggi addirittura sottoposta a severe verifiche ed accertamenti da parte della magistratura."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Nella passata legislatura ero all'opposizione nella veste di consigliere regionale del Lazio e in quel modo segnalai più volte come un modo disinvolto di gestire la spesa sanitaria a favore di clientele e di gruppi privati avrebbe potuto portare ad uno sforamento dei conti. La questione lasciò del tutto indifferente il collega Storace, all'epoca presidente della Regione, e quando chiedevamo che venissero portati in Consiglio regionale i bilanci delle aziende sanitarie locali, per cinque anni non abbiamo avuto alcuna risposta. Oggi scopriamo che il bilancio sanitario del Lazio è al di fuori di qualsiasi parametro e che i contribuenti del Lazio sono assoggettati al pagamento dell'IRAP nella misura più alta."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Quindi, come vedete, non sono questioni puramente tecniche o di tecnica amministrativa; sono questioni squisitamente politiche e del modo in cui si intende la gestione della cosa pubblica a partire dalle Regioni. Dobbiamo essere molto severi, ma questa severità deve riguardare le modalità con cui si è pensato di rendere oggetto un servizio fondamentale, come quello della sanità, di favoritismi di ogni genere e di contrattazioni clientelari, nascoste al controllo delle assemblee elettive e del consiglio."
BONADONNA,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Sull'ultima questione - e termino il mio intervento, signor Presidente - dei canoni marittimi, siamo ad una reiterazione che va avanti dal settembre 2003. Se i colleghi dell'attuale opposizione, che hanno reiterato per ben cinque volte dopo aver approvato una norma che equivale ad una grida manzoniana (la maggiorazione automatica del 300 per cento dal 1° gennaio 2004), non si rendono conto che vi è il bisogno di arrivare ad ottobre per avere - come il Governo si è impegnato a fare - sia in Aula alla Camera sia in Commissione qui al Senato, una verifica e quindi la possibilità di determinare quote specifiche e canoni rapportati all'effettiva utilizzazione..."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Domando di parlare.
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Ne ha facoltà.
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Signor Presidente, chiedo scusa ai senatori intervenuti che ho comunque avuto modo di ascoltare attraverso il GR Parlamento. Cercherò di esporre alcuni brevi argomenti intorno ai requisiti di necessità ed urgenza di questo provvedimento."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Ebbene, ho sentito i colleghi dell'attuale maggioranza dare a noi dell'opposizione una sorta di lezione di coerenza, dicendoci: se in passato, circa un anno fa, avete approvato un provvedimento simile ed avete riconosciuto l'esistenza dei presupposti di costituzionalità ed urgenza, non ci sono ragioni, se non quelle della conflittualità parlamentare e dell'opposizione pregiudiziale, per non riconoscerli anche adesso."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Mi permetta, Presidente, che questo modo di argomentare è quanto meno bizzarro. Non tiene conto, infatti, di un fattore che nella vita qualche rilievo lo ha, e questo fattore si chiama tempo! Se qualcosa era necessario e urgente un anno fa, e lo rimane adesso per qualcuno, evidentemente è perché vi è stata carenza nell'operare da parte di chi doveva nell'arco di tempo trascorso da un anno fa ad ora."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Il precedente provvedimento sulla questione della riscossione dell'IRAP si era reso necessario ed urgente perché imminenti erano state le decisioni, in sede di Unione Europea, che avevano messo il Governo nella necessità di provvedere, attraverso la decretazione, per giungere al risultato. Ma nel frattempo vi è stata una nuova maggioranza, e il Governo in carica ha ottenuto la fiducia delle Camere il 18 maggio."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Il problema era sufficientemente noto al Parlamento ed al Governo ed alle forze politiche, visto che vi si era già deliberato per procedere con un normale ed ordinario disegno di legge, tenuto conto che la materia disciplinata, l'IRAP, è al centro da ormai due anni di un ampio dibattito che riguarda la sua riforma, sia perché l'Unione Europea ne sta stabilendo la illegittimità, in quanto è troppo vicina all'IVA, sia perché tutte le proposte di riforma fiscale in qualche misura si riferiscono alla questione dell'IRAP, al costo lavoro, alla questione del cuneo fiscale, di cui abbiamo letto nel Documento di programmazione economico-finanziaria, e così via."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Dunque, il Governo aveva tutto il tempo, ed avrebbe trovato da questo punto di vista nell'opposizione un interlocutore serio ed affidabile, per presentare un disegno di legge all'inizio della legislatura, proporre una corsia preferenziale ed approvarlo secondo il normale ."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Noto, invece, che si ripete un rito che questo Governo e l'attuale maggioranza hanno ormai adottato, quello dell'esautorazione del Parlamento, in particolare dell'Aula del Senato. Mi rammarico, signor Presidente, che al suo posto non sia presente il presidente Marini, proprio lui che in quest'Aula ha fatto quasi carte false per essere eletto e che la sua maggioranza ha sostenuto con quasi carte false. Ebbene, lui ha fatto tutto questo sforzo per ..."
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Senatore Stracquadanio, la prego di usare un linguaggio più consono al rispetto che si deve, in quest'Aula e anche fuori, al Presidente del Senato. Non mi risulta sia stata fatta alcuna carta falsa - con o senza ""quasi"" - nell'elezione del Presidente del Senato, così come degli altri membri dell'Ufficio di Presidenza. La prego dunque di usare un linguaggio rispettoso dell'istituzione di cui lei fa parte."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","La ringrazio, signor Presidente, perché il suo richiamo mi dà la possibilità di precisare quale fosse il senso del mio ""quasi"". Lei ricorderà perfettamente, infatti, la vicenda dello spoglio delle schede, in cui si volevano attribuire come voti validi per l'elezione del presidente Franco Marini schede votate con il nome di Francesco Marini."
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Infatti, quei voti non sono stati attribuiti; quindi, la questione fu risolta. La pregherei dunque di attenersi all'ordine del giorno che stiamo discutendo e di proseguire con le sue argomentazioni che, tra l'altro, seguo con grandissimo interesse."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Il fatto è che lei mi ha sollecitato a spiegare il senso del termine ""quasi"", e io le dovevo una spiegazione, così come la dovevo a tutti i colleghi. Il punto del mio ragionamento non era questo, ma il fatto che il presidente Marini ha compiuto grandi sforzi per presiedere quest'Aula e oggi si ritrova a presiedere un ramo del Parlamento che, per il Governo e per la maggioranza, conta come il due di coppe quando briscola è bastoni."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Ancora una volta ci troveremo, in queste settimane e nelle prossime, di fronte a provvedimenti continui e costanti di legislazione d'urgenza, voluti da un Governo che, avendo bocciato una riforma costituzionale perché riteneva desse troppa forza all'Esecutivo, adesso ha deciso di prendersi tutta la forza possibile, perché quella che gli dava la riforma non bastava."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Per questo riteniamo che i presupposti di necessità e di urgenza non sussistano e che sarebbe doveroso, a questo punto, richiamare alla coerenza l'attuale maggioranza che non riteneva vi fossero nella passata legislatura, quando in realtà sussistevano perché c'era appena stata una pronuncia della Corte europea."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Allora non esisteva, secondo loro, né l'urgenza né la necessità. Un anno dopo, quando invece si sarebbe potuto legiferare in via ordinaria, almeno a partire dal 18 maggio fino ad oggi, questi presupposti - a detta dell'attuale maggioranza - sussistono."
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","É alla maggioranza che va dunque fatto un richiamo alla coerenza, ma credo che queste siano parole vuote, perché troppe volte le abbiamo pronunciate dall'inizio della legislatura."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Domando di parlare.
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Ne ha facoltà.
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Grazie, signor Presidente, voglio ricordare che l'aver portato in Aula il parere ai sensi dell'articolo 78 del Regolamento consentirà all'Aula stessa di dare il secondo voto non vincolato dalla fiducia dall'inizio della legislatura."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Nella scorsa legislatura, a parità di tempo, avevamo già votato ben 628 volte, benché l'allora maggioranza fosse accusata di voler strozzare il dibattito in Aula e di non avere rispetto per il Parlamento."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Siamo dunque al secondo voto, grazie a questo aspetto procedurale che ha consentito all'Aula di prendere coscienza anche degli aspetti di merito, di poter dibattere e di votare. Lo ribadisco: siamo oggi al secondo voto, mentre cinque anni fa la maggioranza della Casa delle Libertà accusata, in campagna referendaria e durante la scorsa legislatura, di voler strozzare il dibattito in Parlamento, fece votare per circa 630 volte."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Signor Presidente, su questo voto anticipo la mia richiesta di verifica del numero legale."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Domando di parlare.
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Ne ha facoltà.
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Signor Presidente, mi sembra che effettivamente il collega Malan sia un po' troppo frettoloso nel richiedere in maniera così precipitosa la verifica del numero legale."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Quando si sottopongono questioni all'Aula, immagino che lo si faccia perché questa ne possa discutere o quanto meno perché sia consapevole su quale questione si stia votando e non per procedere alla verifica del numero legale, altrimenti, senatore Malan, lei disvela qual è l'intento reale dell'opposizione nel proporre la questione all'Aula: non quello di consentire a tutti i colleghi di entrare nel merito di questo provvedimento, ma di cogliere la maggioranza impreparata. Questo però non accadrà."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Detto questo, voglio anche aggiungere che prendo per buono il dato da lei indicato, cioè le 628 volte in cui, nella scorsa legislatura, l'Aula era stata chiamata ad esprimersi. Voglio però anche ricordarle, perché nessuno di noi vive sulla luna, che il rapporto tra le forze nella legislatura precedente era stato determinato da una legge elettorale ben diversa da quella che voi, con la vostra maggioranza, alla fine della scorsa legislatura, avete voluto a tutti i costi imporre. Quindi, se..."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Che c'entra la legge elettorale?
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","... in quest'Aula del Senato, i rapporti tra maggioranza e opposizione sono - com'è noto - piuttosto equilibrati, lo si deve anche a quella pessima legge elettorale che voi avete voluto."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Abbiamo preso più voti noi!
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Ciò detto, questo non ci impedisce di proporre all'Aula, tutte le volte che lo riterremo opportuno, un esame sui provvedimenti e sulle questioni vere che non sono, caro collega Malan, i presupposti di costituzionalità e urgenza su questo provvedimento."
MALAN,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","E già, chi se ne frega della Costituzione!"
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","No, è una questione molto importante, ma come hanno detto già i colleghi che sono intervenuti, in modo particolare il relatore Villone, se ci sono casi - e le do atto - nei quali può essere dubbia la sussistenza dei presupposti di necessità e urgenza (e possiamo riconoscere che questo accada, perché abbiamo sostenuto questa parte nelle rispettive posizioni, oggi, lei, io ieri, entrambi dall'opposizione) li affronteremo. Bene, le posso dire, invece, che in questo caso - e cercherò di dimostrarlo - non c'è davvero alcun dubbio."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Parto dall'argomento che è stato anche poco fa contestato dal collega Stracquadanio, al quale ricordo che stiamo discutendo dei presupposti di necessità e urgenza sul decreto IRAP, e non delle modalità con cui è avvenuta l'elezione del Presidente Marini, ormai due mesi fa. Quindi, se ci sono argomenti, l'opposizione è invitata ad esporli nel merito del provvedimento che stiamo discutendo."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",L'esistenza dei presupposti di necessità e urgenza di questo provvedimento...
STRACQUADANIO,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)",Che c'entra allora la legge elettorale?
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Vorrei poter continuare, signor Presidente, questo mio intervento."
PRESIDENTE,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Vorrei pregare i colleghi, negli amabili colloqui che stanno svolgendo, di avere perlomeno il buon gusto di abbassare il tono della voce, perché diversamente non si sente niente, oltre che capire poco."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","L'esistenza dei presupposti di necessità e urgenza di questo decreto non deriva dal fatto che il Governo che si è insediato il 18 maggio è stato inadempiente, ma dal fatto che l'IRAP è ancora sottoposta a giudizio presso la Corte di giustizia delle Comunità Europee. Per questa ragione è stato necessario da parte del Governo riproporre la questione già posta nel 2005, relativa alle modalità di versamento, proprio per consentire la piena regolarità delle modalità di versamento dell'IRAP, in presenza di questo giudizio pendente presso la Corte di giustizia europea."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","La stesso discorso vale sicuramente anche per i canoni demaniali marittimi: senz'altro i colleghi non possono negare, perché vorrebbe dire negare l'evidenza, che è sicuramente necessario e urgente quell'articolo, modificato dalla Camera dei deputati, che si riferisce al problema del disavanzo delle Regioni in materia di spesa sanitaria."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Qui il collega Bonadonna, il collega Barbato, il collega Rossi, dopo il collega Villone, si sono espressi nel merito e hanno sostenuto (come è giusto fare, perché è così) la necessità e l'urgenza del provvedimento sotto questo profilo; non c'è stato un esame di questo problema né da parte sua, senatore Stracquadanio, né da parte del collega Stiffoni, che è intervenuto ancora una volta per l'opposizione, né tanto meno da parte del collega Malan, il quale non ha fatto altro che anticipare una richiesta di verifica del numero legale."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Ora, onorevoli colleghi, siamo di fronte ad uno dei problemi finanziari di maggiore importanza. Con questa norma, infatti, si è voluto tener conto di quanto richiesto dalle Regioni, vale a dire modificare la norma della finanziaria che prevedeva un intervento autoritativo sulle Regioni che avessero sforato sulla spesa sanitaria. Si è voluto con il provvedimento in esame proporre, come richiesto dalle Regioni, l'applicazione della norma sanzionatoria solo alle Regioni che non hanno presentato il piano sanitario entro il 30 giugno 2006, che, come è noto, è una data che ci sta alle spalle. E si viene qui a sostenere che non vi è necessità e urgenza? Ma andiamo!"
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Necessità e urgenza vi sono, a meno che da parte dell'opposizione non si voglia sostenere che si vuole mantenere la norma autoritativa della finanziaria. In questo modo, invece, una delle sei Regioni che hanno sforato sulla spesa sanitaria è già rientrata, avendo ottenuto dal Ministero dell'economia e delle finanze l'autorizzazione del piano finanziario, mentre le altre cinque Regioni (che, voglio ricordarlo, sono Regioni davvero importanti, cioè la Campania, il Lazio, il Molise, l'Abruzzo e la Sicilia) hanno già presentato il piano di rientro, attualmente è all'esame degli organismi tecnici."
VITALI,10/07/2006,"(700)Conversione in legge, con modificazioni, del decreto-legge 7 giugno 2006, n. 206, recante disposizioni urgenti in materia di IRAP e di canoni demaniali marittimi(ore 18,10)","Se vogliamo che questa procedura possa proseguire e produrre i risultati voluti, dobbiamo necessariamente convertire il decreto-legge e comunque riconoscere la sua necessità e urgenza, altrimenti torniamo alla situazione precedente, quella che le Regioni stesse hanno voluto negare."
